source_file,source_record,token,expiry,strike,atm_strike,atm_iv,atm_iv_change,atm_iv_percentile,atm_ivp_type,pcr,max_pain_strike,chain_pcr,iv_change,callDelta,gamma,impliedVolatility,putDelta,theta,vega,ce_instrument_token,ce_last_price,ce_net_change,ce_absolute_price_change,ce_oi,ce_oi_change,ce_is_liquid,ce_liquidity_warnings,ce_volume,ce_best_buy_price,ce_best_sell_price,ce_oi_change_quantity,ce_intrinsic_value,ce_intrinsic_value_from_spot,ce_time_value,ce_pop,ce_breakeven,ce_breakeven_percentage,pe_instrument_token,pe_last_price,pe_net_change,pe_absolute_price_change,pe_oi,pe_oi_change,pe_is_liquid,pe_liquidity_warnings,pe_volume,pe_best_buy_price,pe_best_sell_price,pe_oi_change_quantity,pe_intrinsic_value,pe_intrinsic_value_from_spot,pe_time_value,pe_pop,pe_breakeven,pe_breakeven_percentage
256265_2026-03-17.jsonl,1,256265,2026-03-17,24800,23550,,,,,1.16,23600,0.1,,,0,0,,0,0,14816002,0.05,-0.97,-1.5,1283620,-0.507,false,high-bid-offer-spread,10800010,0,0.05,-1318395,0,0,0.05,,24800.05,5.17,14816258,1221,-0.14,-196.20000000000005,124410,-0.184,true,,122720,1218.1,1221.1,-28080,1226.71,1218.85,-5.71,0,23579,-0.01
256265_2026-03-17.jsonl,1,256265,2026-03-17,24850,23550,,,,,1.16,23600,0.03,,,0,0,,0,0,14816514,0.05,-0.97,-1.5,941525,0.23,false,high-bid-offer-spread,4247815,0,0.05,176020,0,0,0.05,,24850.05,5.38,14816770,1272,-0.13,-194.3499999999999,27885,-0.085,true,,5850,1266.3,1271.6,-2600,1276.71,1268.85,-4.71,0,23578,-0.01
256265_2026-03-17.jsonl,1,256265,2026-03-17,24900,23550,,,,,1.16,23600,0.06,,,0,0,,0,0,14817282,0.05,-0.96,-1.3499999999999999,1655485,0.369,false,high-bid-offer-spread,7899580,0,0.05,446550,0,0,0.05,,24900.05,5.59,14817538,1321,-0.13,-197.75,91520,-0.526,true,,212420,1320,1321.45,-101400,1326.71,1318.85,-5.71,0,23579,-0.01
256265_2026-03-17.jsonl,1,256265,2026-03-17,24950,23550,,,,,1.16,23600,0.02,,,0,0,,0,0,14817794,0.05,-0.96,-1.3,847080,0.453,false,high-bid-offer-spread,4554420,0,0.05,264290,0,0,0.05,,24950.05,5.81,14818050,1372.65,-0.14,-227.54999999999995,20020,-0.091,true,,3705,1366.3,1371.3,-2015,1376.71,1368.85,-4.06,0,23577.35,-0.02
256265_2026-03-17.jsonl,1,256265,2026-03-17,25000,23550,,,,,1.16,23600,0.06,,,0,0,,0,0,14818306,0.05,-0.96,-1.0999999999999999,5009875,-0.371,false,high-bid-offer-spread,31812560,0,0.05,-2953080,0,0,0.05,,25000.05,6.02,14818562,1421,-0.12,-196.45000000000005,291720,-0.108,true,,268385,1421,1421.9,-35490,1426.71,1418.85,-5.71,0,23579,-0.01
256265_2026-03-17.jsonl,1,256265,2026-03-17,25050,23550,,,,,1.16,23600,0.06,,,0,0,,0,0,14818818,0.05,-0.95,-1.05,263250,-0.337,false,high-bid-offer-spread,1604915,0,0.05,-133835,0,0,0.05,,25050.05,6.23,14819074,1471.3,-0.11,-173.20000000000005,14755,-0.137,true,,4290,1466.05,1471.7,-2340,1476.71,1468.85,-5.41,0,23578.7,-0.01
256265_2026-03-17.jsonl,1,256265,2026-03-17,25100,23550,,,,,1.16,23600,0.06,,,0,0,,0,0,14819330,0.05,-0.95,-0.8999999999999999,683085,-0.505,false,high-bid-offer-spread,4097210,0,0.05,-696345,0,0,0.05,,25100.05,6.44,14819586,1521.75,-0.12,-199,43940,-0.133,true,,29315,1515.9,1522.05,-6760,1526.71,1518.85,-4.96,0,23578.25,-0.01
256265_2026-03-17.jsonl,1,256265,2026-03-17,25150,23550,,,,,1.16,23600,0.05,,,0,0,,0,0,14820610,0.05,-0.95,-0.95,249470,-0.436,false,high-bid-offer-spread,1775605,0,0.05,-192660,0,0,0.05,,25150.05,6.65,14820866,1571.25,-0.1,-183.0999999999999,11895,-0.099,true,,2080,1567.9,1571.6,-1300,1576.71,1568.85,-5.46,0,23578.75,-0.01
256265_2026-03-17.jsonl,1,256265,2026-03-17,25200,23550,,,,,1.16,23600,0.05,,,0,0,,0,0,14821122,0.05,-0.94,-0.85,1075620,-0.608,false,high-bid-offer-spread,6144710,0,0.05,-1670825,0,0,0.05,,25200.05,6.87,14821378,1618.95,-0.11,-192.64999999999986,49985,-0.537,true,,83460,1617,1622.1,-58045,1626.71,1618.85,-7.76,0,23581.05,0
256265_2026-03-17.jsonl,1,256265,2026-03-17,25250,23550,,,,,1.16,23600,0.04,,,0,0,,0,0,14821634,0.05,-0.94,-0.7999999999999999,190775,-0.57,false,high-bid-offer-spread,859950,0,0.05,-252655,0,0,0.05,,25250.05,7.08,14821890,1669.2,-0.11,-216.20000000000005,7800,-0.535,true,,19045,1667.85,1671.95,-8970,1676.71,1668.85,-7.51,0,23580.8,0
256265_2026-03-17.jsonl,1,256265,2026-03-17,25300,23550,,,,,1.16,23600,0.08,,,0,0,,0,0,14822146,0.05,-0.93,-0.7,831090,-0.571,false,high-bid-offer-spread,3796715,0,0.05,-1105910,0,0,0.05,,25300.05,7.29,14822914,1722,-0.1,-192.25,64350,-0.492,true,,122525,1718.7,1721.8,-62270,1726.71,1718.85,-4.71,0,23578,-0.01
256265_2026-03-17.jsonl,1,256265,2026-03-17,25350,23550,,,,,1.16,23600,0.03,,,0,0,,0,0,14823170,0.05,-0.94,-0.75,247910,-0.368,false,high-bid-offer-spread,1257945,0,0.05,-144300,0,0,0.05,,25350.05,7.5,14823938,1770,-0.11,-227,7930,-0.164,true,,5460,1767.85,1772.3,-1560,1776.71,1768.85,-6.71,0,23580,0
256265_2026-03-17.jsonl,1,256265,2026-03-17,25400,23550,,,,,1.16,23600,0.17,,,0,0,,0,0,14824194,0.05,-0.93,-0.6499999999999999,613145,-0.398,false,high-bid-offer-spread,2097485,0,0.05,-405470,0,0,0.05,,25400.05,7.71,14824450,1822.5,-0.1,-192.04999999999995,104520,-0.179,true,,80405,1817.8,1822.15,-22750,1826.71,1818.85,-4.21,0,23577.5,-0.02
256265_2026-03-17.jsonl,1,256265,2026-03-17,25450,23550,,,,,1.16,23600,0.05,,,0,0,,0,0,14824962,0.05,-0.93,-0.7,161720,-0.524,false,high-bid-offer-spread,1110395,0,0.05,-178230,0,0,0.05,,25450.05,7.93,14825218,1872,-0.1,-198.25,7735,-0.715,true,,26390,1867.8,1872.45,-19435,1876.71,1868.85,-4.71,0,23578,-0.01
256265_2026-03-17.jsonl,1,256265,2026-03-17,25500,23550,,,,,1.16,23600,0.28,,,0,0,,0,0,14825474,0.05,-0.93,-0.7,2236975,-0.503,false,high-bid-offer-spread,8786245,0,0.05,-2262585,0,0,0.05,,25500.05,8.14,14825730,1921.5,-0.09,-197.6500000000001,638235,-0.009,true,,192465,1921.5,1922.05,-6110,1926.71,1918.85,-5.21,0,23578.5,-0.01
256265_2026-03-17.jsonl,1,256265,2026-03-17,25550,23550,,,,,1.16,23600,0.04,,,0,0,,0,0,14825986,0.1,-0.87,-0.65,186940,-0.375,false,high-bid-offer-spread,952380,0,0.05,-111930,0,0,0.1,,25550.1,8.35,14826242,1969.85,-0.08,-179.1500000000001,7735,-0.232,true,,7735,1967.75,1972.6,-2340,1976.71,1968.85,-6.86,0,23580.15,0
256265_2026-03-24.jsonl,1,256265,2026-03-24,21600,23600,19.5,-4.5,91,High,1,23600,2853,-2.1,0.97,0.0001,34.9,-0.030000000000000027,-5.87,2.35,15963906,1845.95,0,2.650000000000091,130,0,false,high-bid-offer-spread,0,1948.3,2049.2,0,1994.52,1981.15,-148.57,0.6,23445.95,-0.57,15964162,14.6,-0.65,-26.9,401115,2.044,true,,2524405,14.3,14.6,269360,0,0,14.6,0.03,21585.4,-8.46
256265_2026-03-24.jsonl,1,256265,2026-03-24,21650,23600,19.5,-4.5,91,High,1,23600,602.33,-2.1,0.97,0.0001,34.5,-0.030000000000000027,-6.11,2.48,15964418,1788.25,0,0,195,0,false,high-bid-offer-spread,0,1899.15,1999.8,0,1944.52,1931.15,-156.27,0.6,23438.25,-0.61,15964674,15.5,-0.65,-28.450000000000003,124085,0.751,true,,793780,15,15.45,53235,0,0,15.5,0.03,21634.5,-8.26
256265_2026-03-24.jsonl,1,256265,2026-03-24,21700,23600,19.5,-4.5,91,High,1,23600,6721.5,-2,0.96,0.0001,34.1,-0.040000000000000036,-6.33,2.6,15964930,1778.05,0,4.099999999999909,130,0,false,high-bid-offer-spread,0,1855.2,1950.65,0,1894.52,1881.15,-116.47,0.58,23478.05,-0.44,15965698,16.35,-0.64,-29.15,905255,0.692,true,,4028180,16.15,16.35,370175,0,0,16.35,0.03,21683.65,-8.05
256265_2026-03-24.jsonl,1,256265,2026-03-24,21750,23600,19.5,-4.5,91,High,1,23600,1040.5,-2.1999999999999997,0.96,0.0001,33.6,-0.040000000000000036,-6.54,2.72,15965954,1699.05,0,2.25,130,0,false,high-bid-offer-spread,0,1791.85,1901.65,0,1844.52,1831.15,-145.47,0.59,23449.05,-0.56,15966722,17.2,-0.64,-31.05,138125,0.594,true,,891995,17.2,17.25,51480,0,0,17.2,0.03,21732.8,-7.84
256265_2026-03-24.jsonl,1,256265,2026-03-24,21800,23600,19.5,-4.5,91,High,1,23600,2470.83,-2.3,0.96,0.0001,33.2,-0.040000000000000036,-6.74,2.84,15966978,1425,0,0,390,0,false,high-bid-offer-spread,0,1754.95,1852.65,0,1794.52,1781.15,-369.52,0.71,23225,-1.51,15967234,18.05,-0.65,-33.7,972920,2.06,true,,5120505,17.8,18.05,655005,0,0,18.05,0.04,21781.95,-7.63
256265_2026-03-24.jsonl,1,256265,2026-03-24,21850,23600,19.5,-4.5,91,High,1,23600,1075.5,-2.4,0.96,0.0001,32.6,-0.040000000000000036,-6.87,2.95,15967490,1608.95,0,4.100000000000136,130,0,false,high-bid-offer-spread,0,1708.4,1803.65,0,1744.52,1731.15,-135.57,0.59,23458.95,-0.52,15967746,18.7,-0.65,-35.150000000000006,148265,2.853,true,,839410,18.7,19.2,109785,0,0,18.7,0.04,21831.3,-7.42
256265_2026-03-24.jsonl,1,256265,2026-03-24,21900,23600,19.5,-4.5,91,High,1,23600,1502,-2.6,0.95,0.0001,32.2,-0.050000000000000044,-7.17,3.11,15968002,1780,0.15,231.70000000000005,325,-0.167,false,high-bid-offer-spread,260,1660.6,1732.2,-65,1694.52,1681.15,85.48,0.45,23680,0.42,15968258,19.95,-0.66,-37.95,586885,1.511,true,,3464110,19.95,20.5,353145,0,0,19.95,0.04,21880.05,-7.21
256265_2026-03-24.jsonl,1,256265,2026-03-24,21950,23600,19.5,-4.5,91,High,1,23600,1150.67,-2.5,0.95,0.0001,31.8,-0.050000000000000044,-7.46,3.28,15968514,1458.85,-0.03,-50.200000000000045,130,-0.333,false,high-bid-offer-spread,130,1611.35,1706.25,-65,1644.52,1631.15,-185.67,0.62,23408.85,-0.73,15968770,21.25,-0.65,-39.1,230880,2.141,true,,1389245,21.25,21.6,157365,0,0,21.25,0.04,21928.75,-7.01
256265_2026-03-24.jsonl,1,256265,2026-03-24,22000,23600,19.5,-4.5,91,High,1,23600,82.95,-2.4,0.95,0.0001,31.5,-0.050000000000000044,-7.81,3.47,15969026,1620.05,0.11,161.39999999999986,44460,0.591,false,high-bid-offer-spread,45760,1607.2,1620.9,16510,1594.52,1581.15,25.53,0.49,23620.05,0.16,15969282,22.85,-0.64,-40.8,3574480,1.194,true,,14924455,22.85,22.95,1945450,0,0,22.85,0.05,21977.15,-6.8
256265_2026-03-24.jsonl,1,256265,2026-03-24,22050,23600,19.5,-4.5,91,High,1,23600,252.67,19.1,0.94,0.0001,31,-0.06000000000000005,-8.07,3.64,15969538,1421.5,-0.01,-17.09999999999991,260,0.333,false,high-bid-offer-spread,260,1434.2,1643.55,65,1544.52,1531.15,-123.02,0.58,23471.5,-0.46,15969794,24.1,481,24.05,62855,0,true,,130065,24.2,24.7,62855,0,0,24.1,0.05,22025.9,-6.6
256265_2026-03-24.jsonl,1,256265,2026-03-24,22100,23600,19.5,-4.5,91,High,1,23600,651.8,18.5,0.94,0.0001,30.599999999999998,-0.06000000000000005,-8.33,3.82,15970050,1397.75,0.02,24.200000000000045,130,-0.333,false,high-bid-offer-spread,455,1457.9,1560.85,-65,1494.52,1481.15,-96.77,0.57,23497.75,-0.35,15970306,25.45,508,25.4,236535,0,true,,631540,25.7,26.3,236535,0,0,25.45,0.05,22074.55,-6.39
256265_2026-03-24.jsonl,1,256265,2026-03-24,22150,23600,19.5,-4.5,91,High,1,23600,13,16.5,0.95,0.0001,28.499999999999996,-0.050000000000000044,-7.14,3.51,15970562,1196.2,-0.12,-165.0999999999999,325,4,false,high-bid-offer-spread,260,1322.05,1554.35,260,1444.52,1431.15,-248.32,0.65,23346.2,-1,15970818,20.95,418,20.9,1170,0,false,high-bid-offer-spread,1235,20.95,0,1170,0,0,20.95,0.06,22129.05,-6.16
256265_2026-03-24.jsonl,1,256265,2026-03-24,22200,23600,19.5,-4.5,91,High,1,23600,2385.67,-2.7,0.93,0.0001,29.799999999999997,-0.06999999999999995,-9.06,4.25,15971074,1321.9,0.21,233.9000000000001,390,-0.25,false,high-bid-offer-spread,650,1383.5,1464.4,-130,1394.52,1381.15,-72.62,0.55,23521.9,-0.25,15972354,29.25,-0.64,-50.95,938990,2.779,true,,5938205,29.65,29.7,690495,0,0,29.25,0.06,22170.75,-5.98
256265_2026-03-24.jsonl,1,256265,2026-03-24,22250,23600,19.5,-4.5,91,High,1,23600,8.67,15.1,0.94,0.0001,27.1,-0.06000000000000005,-7.21,3.73,15972610,1264.7,0,0,390,0,false,high-bid-offer-spread,0,1120.55,1535.15,0,1344.52,1331.15,-79.82,0.56,23514.7,-0.28,15972866,21.75,216.5,21.65,4030,0,false,high-bid-offer-spread,4030,21.75,0,4030,0,0,21.75,0.07,22228.25,-5.74
256265_2026-03-24.jsonl,1,256265,2026-03-24,22300,23600,19.5,-4.5,91,High,1,23600,819,-2.3,0.92,0.0002,29.099999999999998,-0.07999999999999996,-9.9,4.76,15973122,1301,0.25,263.95000000000005,1040,0,false,high-bid-offer-spread,1365,1275.55,1333.6,0,1294.52,1281.15,6.48,0.5,23601,0.08,15973378,33.95,-0.61,-53.349999999999994,876980,3.015,true,,4751760,33.1,33.85,658580,0,0,33.95,0.07,22266.05,-5.58
256265_2026-03-24.jsonl,1,256265,2026-03-24,22350,23600,19.5,-4.5,91,High,1,23600,12.5,13.8,0.94,0.0001,25.8,-0.06000000000000005,-7.39,4.01,15973634,1235,0.05,57.15000000000009,260,0.333,false,high-bid-offer-spread,1105,1142.6,1375.3,65,1244.52,1231.15,-9.52,0.51,23585,0.02,15973890,23.1,153,22.950000000000003,3315,0,false,high-bid-offer-spread,3315,23.1,0,3315,0,0,23.1,0.08,22326.9,-5.32
256265_2026-03-24.jsonl,1,256265,2026-03-24,22400,23600,19.5,-4.5,91,High,1,23600,336.71,-2.7,0.91,0.0002,28.1,-0.08999999999999997,-10.41,5.19,15975170,1190,0.08,88.95000000000005,3120,0.021,false,high-bid-offer-spread,1495,1209.85,1251,65,1194.52,1181.15,-4.52,0.51,23590,0.04,15975938,37.55,-0.62,-61.60000000000001,1048840,1.072,true,,5961540,37.55,38.45,542620,0,0,37.55,0.08,22362.45,-5.17
256265_2026-03-24.jsonl,1,256265,2026-03-24,22450,23600,19.5,-4.5,91,High,1,23600,159.42,-2.7,0.91,0.0002,27.800000000000004,-0.08999999999999997,-10.92,5.51,15976194,1164.55,0.4,333.75,845,-0.188,false,high-bid-offer-spread,2275,1166.05,1203.95,-195,1144.52,1131.15,20.03,0.49,23614.55,0.14,15976450,40.85,-0.62,-65.5,120445,1.974,true,,1171950,40.45,41.35,79950,0,0,40.85,0.08,22409.15,-4.97
256265_2026-03-24.jsonl,1,256265,2026-03-24,22500,23600,19.5,-4.5,91,High,1,23600,8.89,-2.6,0.9,0.0002,27.400000000000002,-0.09999999999999998,-11.39,5.82,15983106,1137.8,0.13,131.0999999999999,226590,0.324,true,,245570,1131,1136.4,55510,1094.52,1081.15,43.28,0.48,23637.8,0.24,15983362,44.1,-0.61,-67.80000000000001,1972360,1.476,true,,11569480,43.05,44.1,1175850,0,0,44.1,0.09,22455.9,-4.77
256265_2026-03-24.jsonl,1,256265,2026-03-24,22550,23600,19.5,-4.5,91,High,1,23600,60.53,-2.9000000000000004,0.89,0.0002,26.900000000000002,-0.10999999999999999,-11.7,6.09,15983618,1066.7,0.37,287.30000000000007,2210,0,false,high-bid-offer-spread,3575,1071.85,1097.65,0,1044.52,1031.15,22.18,0.49,23616.7,0.15,15983874,46.7,-0.61,-73,117065,0.379,true,,1254045,46.2,47.2,32175,0,0,46.7,0.1,22503.3,-4.57
256265_2026-03-24.jsonl,1,256265,2026-03-24,22600,23600,19.5,-4.5,91,High,1,23600,148.86,-3.1,0.88,0.0002,26.400000000000002,-0.12,-12.01,6.37,15999490,1036.05,0.12,108.5,10465,0.519,false,high-bid-offer-spread,11700,1036.75,1051.35,3575,994.52,981.15,41.53,0.48,23636.05,0.23,15999746,49.5,-0.61,-79.05000000000001,1557855,1.007,true,,7956845,49.5,50.45,781690,0,0,49.5,0.1,22550.5,-4.37
256265_2026-03-24.jsonl,1,256265,2026-03-24,22650,23600,19.5,-4.5,91,High,1,23600,449.4,-2.6,0.87,0.0002,26.3,-0.13,-12.74,6.79,16002050,981.5,0.39,274.5,325,-0.737,false,high-bid-offer-spread,1625,986.75,1016.65,-910,944.52,931.15,36.98,0.48,23631.5,0.21,16002306,55.05,-0.59,-78.8,157365,3.931,true,,1547325,53.45,54.55,125450,0,0,55.05,0.11,22594.95,-4.18
256265_2026-03-24.jsonl,1,256265,2026-03-24,22700,23600,19.5,-4.5,91,High,1,23600,98.27,-2.7,0.86,0.0003,25.900000000000002,-0.14,-13.18,7.14,16014082,948,0.11,91.85000000000002,12415,-0.3,false,high-bid-offer-spread,39520,946.6,958.6,-5330,894.52,881.15,53.48,0.47,23648,0.28,16014338,59.2,-0.58,-83.3,1264380,1.454,true,,8364525,57.8,59.15,749125,0,0,59.2,0.12,22640.8,-3.99
256265_2026-03-24.jsonl,1,256265,2026-03-24,22750,23600,19.5,-4.5,91,High,1,23600,130.75,-3,0.86,0.0003,25.2,-0.14,-13.4,7.43,16014594,895.5,0.09,76.20000000000005,3120,-0.094,false,high-bid-offer-spread,3250,897,942.4,-325,844.52,831.15,50.98,0.47,23645.5,0.27,16015618,62.2,-0.59,-89.45,405340,0.549,true,,2583035,62.25,63.85,143715,0,0,62.2,0.13,22687.8,-3.79
256265_2026-03-24.jsonl,1,256265,2026-03-24,22800,23600,19.5,-4.5,91,High,1,23600,32.23,-3,0.84,0.0003,25,-0.16000000000000003,-14.02,7.85,16015874,864.85,0.14,106.60000000000002,55900,0.47,false,high-bid-offer-spread,110825,855.7,866.55,17875,794.52,781.15,70.33,0.46,23664.85,0.35,16016130,68.25,-0.58,-94.4,1672255,0.814,true,,14666730,68.05,68.25,750425,0,0,68.25,0.14,22731.75,-3.6
256265_2026-03-24.jsonl,1,256265,2026-03-24,22850,23600,19.5,-4.5,91,High,1,23600,59.79,-3,0.83,0.0003,24.6,-0.17000000000000004,-14.51,8.25,16016386,806.55,0.12,87.94999999999993,4095,-0.182,false,high-bid-offer-spread,9035,812,824.55,-910,744.52,731.15,62.03,0.46,23656.55,0.32,16016642,73.9,-0.57,-98.75,266370,0.888,true,,2051335,73.05,73.9,125255,0,0,73.9,0.15,22776.1,-3.41
256265_2026-03-24.jsonl,1,256265,2026-03-24,22900,23600,19.5,-4.5,91,High,1,23600,18.99,-3.2,0.82,0.0003,24.099999999999998,-0.18000000000000005,-14.86,8.61,16016898,775,0.15,103.95000000000005,40235,-0.195,true,,149045,771,776.4,-9750,694.52,681.15,80.48,0.45,23675,0.4,16017154,79,-0.57,-106.05000000000001,756080,0.475,true,,5985915,79.05,80.2,243360,0,0,79,0.16,22821,-3.22
256265_2026-03-24.jsonl,1,256265,2026-03-24,22950,23600,19.5,-4.5,91,High,1,23600,10.67,-3.1,0.8,0.0004,23.799999999999997,-0.19999999999999996,-15.36,9.03,16017410,728.1,0.14,89.95000000000005,25220,0.26,false,high-bid-offer-spread,30030,724.8,748.15,5200,644.52,631.15,83.58,0.45,23678.1,0.41,16017666,85.85,-0.56,-109.6,274690,0.424,true,,2275325,85.35,86.6,81770,0,0,85.85,0.17,22864.15,-3.04
256265_2026-03-24.jsonl,1,256265,2026-03-24,23000,23600,19.5,-4.5,91,High,1,23600,5.94,-3,0.79,0.0004,23.599999999999998,-0.20999999999999996,-15.95,9.48,16017922,690,0.13,77.70000000000005,712920,0.33,true,,1486030,683.5,690,177060,594.52,581.15,95.48,0.44,23690,0.46,16018178,94.25,-0.55,-114.65,4135625,1.106,true,,21831550,94,94.5,2172040,0,0,94.25,0.18,22905.75,-2.86
256265_2026-03-24.jsonl,1,256265,2026-03-24,23050,23600,19.5,-4.5,91,High,1,23600,9.26,-3,0.77,0.0004,23.200000000000003,-0.22999999999999998,-16.42,9.9,16018434,643.2,0.13,74.60000000000002,37895,0.041,false,high-bid-offer-spread,66040,640.3,658.55,1495,544.52,531.15,98.68,0.44,23693.2,0.48,16018946,102.55,-0.54,-120.00000000000001,329810,0.509,true,,2198625,101,102.2,111215,0,0,102.55,0.19,22947.45,-2.69
256265_2026-03-24.jsonl,1,256265,2026-03-24,23100,23600,19.5,-4.5,91,High,1,23600,3.44,-3.2,0.76,0.0004,22.6,-0.24,-16.6,10.27,16019202,604.55,0.12,63.799999999999955,333905,-0.045,true,,557050,602.05,608.6,-15860,494.52,481.15,110.03,0.43,23704.55,0.52,16019714,109,-0.54,-126.75,1101295,0.611,true,,6368050,108.85,110.95,417820,0,0,109,0.2,22991,-2.5
256265_2026-03-24.jsonl,1,256265,2026-03-24,23150,23600,19.5,-4.5,91,High,1,23600,7.13,-3.3000000000000003,0.74,0.0004,22.3,-0.26,-16.97,10.67,16019970,558.4,0.11,57.44999999999999,71305,-0.189,true,,262730,559.15,564.5,-16640,444.52,431.15,113.88,0.43,23708.4,0.54,16020226,118.15,-0.53,-135,491465,0.706,true,,2572180,118.15,120,203450,0,0,118.15,0.22,23031.85,-2.33
256265_2026-03-24.jsonl,1,256265,2026-03-24,23200,23600,19.5,-4.5,91,High,1,23600,4.4,-3,0.71,0.0005,22.1,-0.29000000000000004,-17.55,11.11,16020482,527.45,0.13,61.25000000000006,428155,-0.419,true,,3053960,522.65,527.45,-308815,394.52,381.15,132.93,0.42,23727.45,0.62,16020738,130.9,-0.51,-136.74999999999997,1911845,0.723,true,,10278450,129.2,131,802490,0,0,130.9,0.23,23069.1,-2.17
256265_2026-03-24.jsonl,1,256265,2026-03-24,23250,23600,19.5,-4.5,91,High,1,23600,3.09,-3,0.69,0.0005,21.7,-0.31000000000000005,-17.83,11.48,16020994,483.45,0.11,49.69999999999999,162045,-0.106,true,,752310,483.75,491,-19305,344.52,331.15,138.93,0.41,23733.45,0.65,16022274,142,-0.5,-142.7,515385,1.187,true,,2959710,140.55,142,279760,0,0,142,0.24,23108,-2.01
256265_2026-03-24.jsonl,1,256265,2026-03-24,23300,23600,19.5,-4.5,91,High,1,23600,2.15,-3.2,0.67,0.0005,21.3,-0.32999999999999996,-17.99,11.83,16022530,449.9,0.12,48.099999999999966,740350,-0.099,true,,5122390,447.25,449.9,-80990,294.52,281.15,155.38,0.4,23749.9,0.72,16022786,153.25,-0.5,-151.05,1628640,0.823,true,,12021230,153,153.25,735475,0,0,153.25,0.26,23146.75,-1.84
256265_2026-03-24.jsonl,1,256265,2026-03-24,23350,23600,19.5,-4.5,91,High,1,23600,3.41,-3.2,0.65,0.0005,20.9,-0.35,-18.13,12.15,16023042,409.85,0.11,41.200000000000045,179270,-0.253,true,,2835105,409.85,415.35,-60580,244.52,231.15,165.33,0.39,23759.85,0.76,16023298,166,-0.49,-156.89999999999998,640705,0.62,true,,5087355,166,166.85,245310,0,0,166,0.27,23184,-1.68
256265_2026-03-24.jsonl,1,256265,2026-03-24,23400,23600,19.5,-4.5,91,High,1,23600,1.57,-5.2,0.62,0.0006,20.7,-0.38,-18.4,12.45,16023554,375.35,0.1,33.30000000000001,961220,-0.169,true,,16282370,375.35,379,-194870,194.52,181.15,180.83,0.38,23775.35,0.82,16023810,182.5,-0.47,-159.35000000000002,1482585,0.464,true,,20223580,180.4,182.5,469755,0,0,182.5,0.29,23217.5,-1.54
256265_2026-03-24.jsonl,1,256265,2026-03-24,23450,23600,19.5,-4.5,91,High,1,23600,2.61,-5.7,0.59,0.0006,20.200000000000003,-0.41000000000000003,-18.31,12.68,16024066,341.1,0.07,22.600000000000023,281710,0.411,true,,7058740,341.05,343.95,82030,144.52,131.15,196.58,0.37,23791.1,0.89,16024322,196.6,-0.45,-163.29999999999998,727805,2.068,true,,6575400,196.5,198.3,490555,0,0,196.6,0.31,23253.4,-1.39
256265_2026-03-24.jsonl,1,256265,2026-03-24,23500,23600,19.5,-4.5,91,High,1,23600,1.15,-5.5,0.56,0.0006,19.900000000000002,-0.43999999999999995,-18.34,12.87,16024578,309.35,0.07,20.350000000000023,2309840,0.751,true,,29351530,308.8,312.5,990795,94.52,81.15,214.83,0.36,23809.35,0.97,16024834,215,-0.44,-171.89999999999998,2696265,1.77,true,,26539565,215,216.55,1722825,0,0,215,0.32,23285,-1.26
256265_2026-03-24.jsonl,1,256265,2026-03-24,23550,23600,19.5,-4.5,91,High,1,23600,1.08,-5.3,0.53,0.0006,19.7,-0.47,-18.24,12.99,16025090,282.5,0.07,19,572715,2.722,true,,8497905,278.35,282.5,418860,44.52,31.15,237.98,0.35,23832.5,1.07,16025346,234.4,-0.42,-172.54999999999998,599690,12.352,true,,6386250,233,234.4,554775,0,0,234.4,0.33,23315.6,-1.13
256265_2026-03-24.jsonl,1,256265,2026-03-24,23600,23600,19.5,-4.5,91,High,1,23600,0.96,-5.2,0.5,0.0006,19.5,-0.5,-18.19,13.04,16025602,252,0.05,13.099999999999994,2125240,2.601,true,,19549465,249,252,1535105,0,0,252,0.33,23852,1.15,16025858,255.45,-0.41,-178.8,2029690,3.969,true,,12919790,255,256.95,1621230,5.48,18.85,249.97,0.35,23344.55,-1
256265_2026-03-24.jsonl,1,256265,2026-03-24,23650,23600,19.5,-4.5,91,High,1,23600,1.49,-5.1,0.47,0.0006,19.2,-0.53,-17.87,13,16026114,224.4,0.04,9.650000000000006,373230,2.038,true,,4854135,221.05,225,250380,0,0,224.4,0.32,23874.4,1.24,16026626,277.45,-0.39,-179,572455,7.807,true,,2288260,274.6,279.95,507455,55.48,68.85,221.97,0.36,23372.55,-0.88
256265_2026-03-24.jsonl,1,256265,2026-03-24,23700,23600,19.5,-4.5,91,High,1,23600,0.51,-5.2,0.44,0.0006,18.9,-0.56,-17.4,12.88,16026882,198,0.01,2.8499999999999943,1084395,0.808,true,,11121045,195.8,198,484705,0,0,198,0.3,23898,1.34,16027138,302.4,-0.38,-187.75,580190,1.673,true,,3282760,301,303,363155,105.48,118.85,196.92,0.38,23397.6,-0.78
256265_2026-03-24.jsonl,1,256265,2026-03-24,23750,23600,19.5,-4.5,91,High,1,23600,0.34,-5.3,0.4,0.0006,18.5,-0.6,-16.72,12.65,16027394,172.1,-0.02,-3.0999999999999943,350805,1.857,true,,3827395,172.05,174.95,228020,0,0,172.1,0.29,23922.1,1.45,16027650,330.25,-0.36,-188.29999999999995,119730,1.371,true,,490555,324.8,330.25,69225,155.48,168.85,174.77,0.39,23419.75,-0.68
